"Date","Author","Verified","Helpful","Title","Body","Rating","Images","Videos","URL","Variation","Style"
"Reviewed in the United States on April 25, 2020","Catherine0404","yes","yes","All I know is, don't buy gray.","PLEASE LISTEN TO THE REVIEWS AND SAVE YOURSELVES TIME.  The gray towels WILL change color, for absolutely no apparent reason.",3,"-","-","https://www.amazon.com/gp/customer-reviews/R1XVS60ZVI21CW/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B002S52ZKS","Size: 6-Piece Set | Color: Grey"
"Reviewed in the United States on November 27, 2015","DiMD","yes","yes","but those towels are the worse: although color and thickness are nice","it is probably my first 1 star review , but those towels are the worse: although color and thickness are nice, the quality is terrible. As any new towel, I've washed them and was eager to use them; I never experienced shedding on a towel, but I did now, to the extent that needed a shower after the shower/drying . Not only that, but one of the large towels (even before washing so straight out of the package) was unraveling , like exposed repeatedly to velcro. Not a good experience overall, although I'm a great Amazon fan, this is a fail.",1,"-","-","https://www.amazon.com/gp/customer-reviews/R2LBOX4O4VK29P/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B007K6SPFY","Size: 6-Piece Set | Color: Moss"
"Reviewed in the United States on December 6, 2019","RPF","yes","yes","Decent Towels","These towels are a good value for the money.  They are not thin and after 3 washings they have become softer and more absorbent.  They feel like they should hold up well and not fray or fall apart.  As with all new towels they gave off a bunch of fuzz at first but that has diminished with each washing.  I'm very satisfied using them as my everyday towels.",4,"-","-","https://www.amazon.com/gp/customer-reviews/R2LPTLMQ1RUQ8M/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B007K6SPFY","Size: 6-Piece Set | Color: Moss"
"Reviewed in the United States on October 28, 2019","Amazon Customer","yes","yes","Great towels","These towels are great. They feel great and soak the water right up without the towel being super wet at the end.  Don't have a problem with them in the washer or dryer, some lint came off first couple of times in dryer but not a lot, just normal.  They are actually better then the towels I got from bed bath and beyond  for my wedding.  Pretty pleased with my purchase.",5,"-","-","https://www.amazon.com/gp/customer-reviews/RNH88PUEGMUQ5/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B007K6SO82","Size: 6-Piece Set | Color: Cranberry"
"Reviewed in the United States on March 26, 2018","T. Rieser","yes","yes","Would not recommend. After the first washing","Would not recommend. After the first washing, strings were coming out and the bath towel showed a white spot that looks like it was washed with bleach, and it wasn't. The towels have been washed twice and more strings are coming out. I would have returned the set but I cut out the labels before I realized the poor quality.",2,"-","-","https://www.amazon.com/gp/customer-reviews/R2TZSICWEQ2BZK/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B002S52ZEY","Size: 6-Piece Set | Color: Driftwood"
"Reviewed in the United States on January 3, 2020","Amazon Customer","yes","yes","Not as good as described!","The advertising is greatly inflated on these towels.  The color is nice however the size, absorbency and overall quality are not as nice as described.  I’ve actually gotten better towels at Walmart and Kohl’s.",3,"-","-","https://www.amazon.com/gp/customer-reviews/R26K2NKMVSBY3N/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B007K6SOTQ","Size: 6-Piece Set | Color: Plum"
"Reviewed in the United States on March 21, 2018","R.S Beach","yes","yes","Awesome towels","I love Pinzon! I bought these towels after I fell in love with their flannel sheets. Nothing but good things to say about this brand. I wash my towels every few days. I’m heavy handed with bleach, detergent and fabric softener and after a year they still look great as well as feel great.  I plan to purchase more sets!",5,"-","-","https://www.amazon.com/gp/customer-reviews/R1HKLE6OBI5IN9/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B002S52ZDU","Size: 6-Piece Set | Color: White"
"Reviewed in the United States on July 25, 2020","Sheri Hooper","yes","yes","CLASS!","LOVE them! Can't go wrong here. High CLASS all the way! A+ #RECOMMENDED",5,"-","-","https://www.amazon.com/gp/customer-reviews/R3R27C8NRYVV2Q/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B002S52ZDU","Size: 6-Piece Set | Color: White"
"Reviewed in the United States on May 8, 2020","Megan L. ","yes","yes","Great decorating towels!","Navy has a little more purple tint than traditional navy, but the towels themselves are great!",4,"-","-","https://www.amazon.com/gp/customer-reviews/R6EP0N4RCYN8P/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B007K6SPWM","Size: 6-Piece Set | Color: Navy"
"Reviewed in the United States on April 29, 2019","SJ","yes","yes","Great quality at a great price...","I bought several sets of these towels for my house, and we love them. They are high quality, very soft, generously sized, they wash and dry very well, and the price is right. Highly recommend.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R3G4EKQ8VOPP6J/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B002S52ZJ4","Size: 6-Piece Set | Color: Wedgewood"
"Reviewed in the United States on October 11, 2018","Kim","yes","yes","To strong with Chemicals","I’m so tired of buying products with so many chemicals. So, I’m writing reviews when I have problems with them. This is made from cotton. But I am sensitive to chemicals. These took my breath away. I’ve washed and washed them. Yikes!I loved everything else about them. I hope I can get the poison out of them so I can use them.",2,"-","-","https://www.amazon.com/gp/customer-reviews/R1WGVX8GNUE0NX/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B002S52ZEY","Size: 6-Piece Set | Color: Driftwood"
"Reviewed in the United States on July 26, 2018","Pastor Susan kirkpatrick","yes","yes","Great price for such a large soft towel.","Live in no mans land literally and all we have is Walmart, so sick of throwing away money on the worst towels ever. So I’m thrilled to have found the soft large long lasting towels. Can’t wait to get more. Thank you for making a great towel at a affordable price.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R3A6CO45JFLG3S/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B01MFCV5PE","Size: 4 Bath Towels | Color: Plum"
"Reviewed in the United States on July 6, 2018","WWL","yes","yes","Decent quality. Good colors. Well priced.","These are decent quality everyday towels in good colors, well priced. Perfect for setting up a new apartment. Good for having extra towels to tend to muddy paws 🐾 coming into the house. Wash well. Good weight when “show towels” are unnecessary. Chocolate brown is a warm brown color. Happy with purchase.",4,"-","-","https://www.amazon.com/gp/customer-reviews/R18UK2UGXAFC79/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B002S52ZGC","Size: 6-Piece Set | Color: Cocoa"
"Reviewed in the United States on July 3, 2020","AD","yes","yes","Beautiful color! Very nice towels","Beautiful color! Very nice towels, good job at drying.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R2FGHYDHHVT79E/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B002S52ZGC","Size: 6-Piece Set | Color: Cocoa"
"Reviewed in the United States on August 13, 2018","Steven H.","yes","yes","Great towels","I'm very pleased with these towels. They are thick enough to soak up plenty of water without being too heavy to use. The towels stand up to repeated washing very well. I was afraid the plum color would put me off, but it turns out to be a wonderful color.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R1D0VSOW7FV7QB/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B01MFCV5PE","Size: 4 Bath Towels | Color: Plum"
"Reviewed in the United States on December 18, 2018","Kimberly","yes","yes","Off to college towels!","These towels are a nice shade of dark red.  They wash well with very little lint/shedding past the initial washing.  My son really likes them.  I put a simple monogram and image on the corner, which worked out great!",5,"https://images-na.ssl-images-amazon.com/images/I/91yygxg01WL.jpg","-","https://www.amazon.com/gp/customer-reviews/RS85B97Z7YANJ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B007K6SO82","Size: 6-Piece Set | Color: Cranberry"
"Reviewed in the United States on July 16, 2020","aj","yes","yes","Good product","Perfect towels.  Did not pill.  Very well made.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R3GB4LUQWK51UI/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B002S52ZJ4","Size: 6-Piece Set | Color: Wedgewood"
"Reviewed in the United States on May 30, 2020","DR","yes","yes","Love them!","They're very soft, long and strong.Great quality!",5,"https://images-na.ssl-images-amazon.com/images/I/71FMw+XRJ3L.jpg , https://images-na.ssl-images-amazon.com/images/I/71gHgerm7PL.jpg","-","https://www.amazon.com/gp/customer-reviews/RE4KEWMEYAMHL/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B007K6SO82","Size: 6-Piece Set | Color: Cranberry"
"Reviewed in the United States on July 7, 2020","de","yes","yes","Great Towels","Best towels we've ever owned. Only negative: shed a lot in the dryer, so far hasn't effected towel.",5,"-","-","https://www.amazon.com/gp/customer-reviews/RU875I002698/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B007K6SPWM","Size: 6-Piece Set | Color: Navy"
"Reviewed in the United States on December 23, 2019","Amazon Customer","yes","yes","Pretty color for the holidays","These seem like a good quality towel.  Had much company for the holidays and they held up well.",5,"-","-","https://www.amazon.com/gp/customer-reviews/RFJDQ6ODOY2K6/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B007K6SO82","Size: 6-Piece Set | Color: Cranberry"
"Reviewed in the United States on October 18, 2017","Bon","yes","yes","Great towels, highly recommended!","These are great towels.  I bought the white ones.  I already have a set, and bought these because we needed more in that bathroom.  They are nice and thick, and attractive. They are amply sized.  I've probably washed them thirty times, and they look as good as new.  And the price is really good, too.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R3OPCE4JI1C25A/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B002S52ZDU","Size: 6-Piece Set | Color: White"
"Reviewed in the United States on August 3, 2019","Ryan K.","yes","yes","Poor Quality Stitching","Many of the towels we purchased fell apart after a couple uses, more fell apart after a couple months.  The stitching is poor quality.",1,"-","-","https://www.amazon.com/gp/customer-reviews/R24YZMM27DA07H/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B002S52ZFI","Size: 6-Piece Set | Color: Cream"
"Reviewed in the United States on August 27, 2019","Miranda","yes","yes","Excellent Towel Set","These towels are very good quality. I have ordered so many sets that I lost count. I’ve given them for gifts and have several for my own home. They retain shape and color very well. Excellent value for the money.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R1SWM0QEWMABJL/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B007K6SPWM","Size: 6-Piece Set | Color: Navy"
"Reviewed in the United States on March 5, 2020","Sally Whitehead","yes","yes","Good value for the money!","Love these towels!  Beautiful color and very soft. Big towels!",5,"-","-","https://www.amazon.com/gp/customer-reviews/R1VAHT57IY8IPW/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B007K6SO82","Size: 6-Piece Set | Color: Cranberry"
"Reviewed in the United States on July 13, 2020","AnnettenMila","yes","yes","These are great","These look and feel great. They also wash very well.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R3EL8XFAY0FETH/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B002S52ZDU","Size: 6-Piece Set | Color: White"
"Reviewed in the United States on December 9, 2018","KettleCornwall","yes","yes","Perfect towels!","These are great towels! I didn't have a problem when drying them like some people seem to have. They're soft and absorbant. When I need more towels I'll definitely buy this brand again.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R3GPKC37Z7SVDF/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B01M4OAOP5","Size: 4 Bath Towels | Color: Grey"
"Reviewed in the United States on December 18, 2017","Caroline","yes","yes","Fantastic deal for the quality and feel","I cannot believe I am writing a review for towels.These towels are a fantastic deal for the quality and feel. They obviously dry just as anyone would expect a towel to do. What impresses me is that they have the same feel as other much more expensive towels, yet are a fraction of the price. In the past I had purchased similar quality towels where a single bath towel was much more expensive than this entire set. Since they’ve worked out so well I’ve gone on to purchase 3 more sets since my initial purchase.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R2T9QMTOXP5PQ7/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B002S52ZFI","Size: 6-Piece Set | Color: Cream"
