"Date","Author","Verified","Helpful","Title","Body","Rating","Images","Videos","URL","Variation","Style"
"Reviewed in the United States on September 10, 2020","KrazyMom","yes","-","Do Not Purchase!","Great Color ... yet the rest of the product was disappointing!  They are inexpensive towels, but the quality was awful.  After the initial washing ... several “threads/strings” appeared.  Very flimsy.",1,"-","-","https://www.amazon.com/gp/customer-reviews/R18C54J45KMLJH/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B07TSPQ5B8","Color: Coral Orange"
"Reviewed in the United States on August 1, 2021","Ana","yes","-","soft, somewhat absorbent","Leave black fur on the body even after 2 laundry washes, but are nice towels.",4,"-","-","https://www.amazon.com/gp/customer-reviews/R368JLSRZGABC1/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B07Y22QK1S","Color: Black"
"Reviewed in the United States on October 29, 2020","Crazy Shirley","yes","-","Not Cool","I have gotten Amazon Basics before in other products and been pleased. I am not pleased this time. This is a picture of the lint from that first wash. The next picture is a towel washed one time. Not cool. They are thin, already worn looking and unappealing",1,"https://images-na.ssl-images-amazon.com/images/I/71e3WNle5DL.jpg , https://images-na.ssl-images-amazon.com/images/I/71si4TXJL8L.jpg","-","https://www.amazon.com/gp/customer-reviews/RRSWIQ80KDQWU/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B07GH7Y4W1","Color: Teal"
"Reviewed in the United States on November 24, 2020","paula","yes","-","Wrap yourself","Soft and fluffy. Great value. Seems to be great quality",5,"-","-","https://www.amazon.com/gp/customer-reviews/R1QK58XCHTCMZA/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B082R676PD","Color: Neon Green"
"Reviewed in the United States on September 19, 2020","Shane","yes","-","Shane","Exactly the color that I was wanting.  Used mostly for decor",5,"-","-","https://www.amazon.com/gp/customer-reviews/R3M5BOEN51TGKE/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B07GHD4S4H","Color: Navy"
"Reviewed in the United States on August 12, 2021","Alexis Michaca","yes","-","GOOD PRICE TOWEL SET!","I like how it all came nice and clean and in 2 days. I disliked how thin it was, but they are still very nice towels for a bathroom set! Will buy another for a present",5,"-","-","https://www.amazon.com/gp/customer-reviews/R1TRQB70012LXO/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B07Y22QK1S","Color: Black"
"Reviewed in the United States on September 10, 2020","AraTess","yes","-","Perfect towels","Lightweight but very absorbent! Very minimal fading when washed. No piling, shedding or unraveling.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R3DE2GPJCIZ01B/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B07TSPRQMP","Color: Burgundy"
"Reviewed in the United States on December 8, 2020","Meeka ","yes","-","So far so good","Recieved my set in a timely manner not a strong sent when purchased i believed the first thing i did was dip thebwash cloths into very hot water to see if the dye would start to fade but nothing after my first shaer first instinct was to check to see if little lent balls would stick to me but so far so go - have nort washed yet though",5,"-","-","https://www.amazon.com/gp/customer-reviews/R127T79FDFI7EQ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B07Y22QK1S","Color: Black"
"Reviewed in the United States on February 7, 2021","Cathy","yes","-","Great towel set","Quick drying, absorbs water fast..soft and a great buy.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R2PY6864C2RD3P/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B082QYXYJD","Color: Turquoise Blue"
"Reviewed in the United States on August 15, 2020","blackheart308","yes","-","love these towels","I love these and will definitely be buying more when I can.",5,"-","-","https://www.amazon.com/gp/customer-reviews/RR0GH3DX34VI3/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B082QWGCPH","Color: Peach"
"Reviewed in the United States on June 10, 2021","RONALD TRUESDALE","yes","-","Towel set.","Well worth value for the money spent.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R1EH5N8CE660UN/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B07GHD4S4H","Color: Navy"
"Reviewed in the United States on August 27, 2021","Paula ","yes","-","Soft, well made, perfect size, great price","Yet again a great purchase from Glamburg!!! Lots of lint on the first wash then WONDERFUL!!",5,"-","-","https://www.amazon.com/gp/customer-reviews/R1CZRYUYJ5RU56/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B07GHB1NTZ","Color: White"
"Reviewed in the United States on August 17, 2021","Grace Marie Hueck Rappaccioli","yes","-","Shed","She’d all over my body even after washing them several times after use they still shed all over my body",2,"-","-","https://www.amazon.com/gp/customer-reviews/R1OCT5QD2PFQL/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B07Y22QK1S","Color: Black"
"Reviewed in the United States on August 17, 2020","Dorothy ","yes","-","Will buy again.","Good color. Great for the price.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R3LBTTIV28PPE4/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B07GH7Y4W1","Color: Teal"
"Reviewed in the United States on April 7, 2021","Sarahy","yes","-","Disappointed","Horrible!!! Super thin!!!",1,"-","-","https://www.amazon.com/gp/customer-reviews/R2H3XGZZXTIL86/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B07TY1NKV3","Color: Light Grey"
"Reviewed in the United States on April 9, 2021","Caramel","yes","-","bath towels","Like the color. good for decor  too",5,"-","-","https://www.amazon.com/gp/customer-reviews/R3Q2PY228GH8HH/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B082QWGCPH","Color: Peach"
"Reviewed in the United States on April 27, 2021","Tiny","yes","-","Beautiful towels","Very obsorbent and soft",5,"-","-","https://www.amazon.com/gp/customer-reviews/R3GKBWI8ORHDCA/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B07GHD4S4H","Color: Navy"
"Reviewed in the United States on June 1, 2021","Destinee c.","yes","-","Good buy","Bought 2 love them",5,"-","-","https://www.amazon.com/gp/customer-reviews/R33RRIMW5OGEDK/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B07TY1NKV3","Color: Light Grey"
"Reviewed in the United States on January 23, 2021","KF","yes","-","Nice gift","These were gifts",5,"-","-","https://www.amazon.com/gp/customer-reviews/R2PIYV0VSG4JKP/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B07GH951PH","Color: Charcoal"
"Reviewed in the United States on May 22, 2021","Paula stribling","yes","-","nice quaity","nice color",5,"-","-","https://www.amazon.com/gp/customer-reviews/R38HY0MY87HIYJ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B07TY1NKV3","Color: Light Grey"
"Reviewed in the United States on May 23, 2021","Amparo","yes","-","Qué es una toalla muy grande.","Muy buenas toallas pero pensé que eran mas gordo el tejido.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R3SZ3GY5N1OASJ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B082QYXYJD","Color: Turquoise Blue"
"Reviewed in the United States on October 16, 2020","Shay","yes","-","Not the best","If you need cheap towels quickly these cover all the bases but they aren't good quality. They're thin, they shed, and after three washes the color still runs.",3,"-","-","https://www.amazon.com/gp/customer-reviews/REI2PFERHO85D/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B07Y22QK1S","Color: Black"
"Reviewed in the United States on November 2, 2020","felicia","yes","-","Worth it, absorbent towels.","Got these as a gift. The towels were used right out of the box.",5,"-","-","https://www.amazon.com/gp/customer-reviews/RX4AKEPCJSOQX/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B07Y22QK1S","Color: Black"
"Reviewed in the United States on April 5, 2021","Jay G.","yes","-","Great bright color","Nice set",5,"-","-","https://www.amazon.com/gp/customer-reviews/R1OIFGOH9NDNMH/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B082QX5CGW","Color: Yellow"
"Reviewed in the United States on September 3, 2021","Shawna","yes","-","Linty","The Rags Have A Lot Of Dye Coming Out Of Them & When I Dry Off With The Towels Green Lint Be All Over Me , Even The Rags When They Are Drying Be Having Lint Everywhere Even In My Eyes SMH",2,"-","-","https://www.amazon.com/gp/customer-reviews/R3DFZO9G8JDC49/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B07GH7Y4W1","Color: Teal"
"Reviewed in the United States on April 29, 2021","Janet Ladd","yes","-","Great buy","Perfect",5,"-","-","https://www.amazon.com/gp/customer-reviews/R1D2P6E3GKW51O/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B082QYXYJD","Color: Turquoise Blue"
"Reviewed in the United States on October 6, 2020","Gina montgomery","yes","-","Great product","Love them",5,"-","-","https://www.amazon.com/gp/customer-reviews/RHBTNPKAH0EXM/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B07TSPQ5B8","Color: Coral Orange"
"Reviewed in the United States on August 13, 2020","Hmac ","yes","-","Cheap","Received the towels today, very disappointed. Very thin. Very cheap. You couldn’t fold and stuff them and make them look like the picture. I would compare those really cheap packaged towels from Walmart.",2,"-","-","https://www.amazon.com/gp/customer-reviews/R1LG2K4PTT187X/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B07GHD4S4H","Color: Navy"
"Reviewed in the United States on August 28, 2020","Mary","yes","-","Thin and average","Really cheap thin, average towels.",3,"-","-","https://www.amazon.com/gp/customer-reviews/R1B7FL0HN8JECD/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B07Y22QK1S","Color: Black"
"Reviewed in the United States on September 14, 2020","Mz Kharmal","yes","-","Bright colors","Bright colors. Just make sure to launder them before use.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R1HE7CSVVC2KD5/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B082QX5CGW","Color: Yellow"
"Reviewed in the United States on May 29, 2020","angela dillard","yes","-","Absorbent, high quality, and vibrant color","Very soft, brilliant color, and absorbant",5,"-","-","https://www.amazon.com/gp/customer-reviews/R6L9A7AW46XVB/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B07TTT7SRP","Color: Mustard"
"Reviewed in the United States on September 29, 2020","Nakia","yes","-","A lil disappointed I though they we’re going to look like the picture atleast came stack like it","Bathroom",5,"-","-","https://www.amazon.com/gp/customer-reviews/R1Q9SA12VK86DM/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B07Y23GQNR","Color: Green"
"Reviewed in the United States on January 19, 2021","Amazon Customer","yes","-","Don't buy. Not soft. Not over size.","The towels were thin and rough. I'll even say this is false advertising of what kind of product you have. They were also normal size not over size. Poor product do not buy.",1,"-","-","https://www.amazon.com/gp/customer-reviews/RUY08MQ2THSDI/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B07Y22QK1S","Color: Black"
"Reviewed in the United States on January 26, 2020","Danny carl Allbritton","yes","-","Great color","Perfect color.  Was thinner then expected. But great for the price",5,"-","-","https://www.amazon.com/gp/customer-reviews/R33RN7QP411BA6/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B07GH7Y4W1","Color: Teal"
"Reviewed in the United States on July 22, 2021","Christina McLain","yes","-","Vibrant & absorbent","-",5,"https://m.media-amazon.com/images/I/81NZnI1fsdL.jpg","-","https://www.amazon.com/gp/customer-reviews/R2CZMYLZYERKW3/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B07GH7Y4W1","Color: Teal"
"Reviewed in the United States on March 4, 2020","Hippie wife","yes","-","So comfortable","Love it",5,"-","-","https://www.amazon.com/gp/customer-reviews/R3OSQPHV0935AS/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B07GHBW7N2","Color: Sky Blue"
"Reviewed in the United States on July 13, 2021","Leathia Thomas","yes","-","Not as soft or as durable as advertised","See headline",3,"-","-","https://www.amazon.com/gp/customer-reviews/R3KPSGGVTGLCLV/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B07TSPRQMP","Color: Burgundy"
"Reviewed in the United States on April 19, 2021","Sheila M. Cacho","yes","-","I can get great products from your company.","For the family bath time.  My grandkids love them.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R2KYMHC403BOKI/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B07TSPRQMP","Color: Burgundy"
"Reviewed in the United States on October 4, 2020","Roxine johnson","yes","-","Black bath towel set","Hi seller I loved it,it’s so beautiful I hung it up in my bathroom right away thank you and be safe",5,"-","-","https://www.amazon.com/gp/customer-reviews/RFZ880497RYNU/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B07Y22QK1S","Color: Black"
"Reviewed in the United States on March 6, 2021","baby_dbo","yes","-","Very Thin","As seen in other reviews, these towels are very thin, and they do leave behind a lot of lent, I got the black ones. buy at your own discretion.",2,"-","-","https://www.amazon.com/gp/customer-reviews/R22QR4EGGW79HH/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B07Y22QK1S","Color: Black"
"Reviewed in the United States on December 29, 2020","Laurie","yes","-","Chinsy","Chinsy is the only word to describe these towels",1,"-","-","https://www.amazon.com/gp/customer-reviews/R2OOCYKFJGSD84/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B082R676PD","Color: Neon Green"
"Reviewed in the United States on December 18, 2020","Cheryl L Gnirk","yes","-","Poor quality!","Should have paid attention to the reviews. Poor quality towels, very thin and cheap. Would not buy again.",2,"-","-","https://www.amazon.com/gp/customer-reviews/RLGQJ0TOSV1D6/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B07GH7Y4W1","Color: Teal"
"Reviewed in the United States on May 5, 2020","Sandra Pickett","yes","-","towel set","For the price I thought I would get thicker towels not so thin.",3,"-","-","https://www.amazon.com/gp/customer-reviews/RQBO4QMF1LHOW/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B07GHD4S4H","Color: Navy"
"Reviewed in the United States on June 14, 2021","Kathy A Hynes","yes","-","Love them","I couldn’t find a better towel or an amount of towels equal to equal this package anywhere !",5,"-","-","https://www.amazon.com/gp/customer-reviews/R1PQJS8BAWVCUW/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B07GHBW7N2","Color: Sky Blue"
"Reviewed in the United States on December 14, 2020","Patricia ","yes","-","I would not order this towel set again.","Thinner than I expected and not very soft.",2,"-","-","https://www.amazon.com/gp/customer-reviews/R3P5I4PBIL1O2Z/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B07Y22QK1S","Color: Black"
"Reviewed in the United States on April 22, 2021","vickie stewart","yes","-","Towel set","Loved the color and they are nice size",5,"-","-","https://www.amazon.com/gp/customer-reviews/R2ILR3JIA3GIRY/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B082QYXYJD","Color: Turquoise Blue"
"Reviewed in the United States on November 7, 2020","Letisha Willis","yes","-","The price","The product itself was great. The materiel the color was excellent",5,"-","-","https://www.amazon.com/gp/customer-reviews/R2DCHHN2ZNK8QY/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B07TY1NKV3","Color: Light Grey"
"Reviewed in the United States on July 30, 2021","Fran","yes","-","Good products","I was expecting the towels softer. But I am enjoying them",4,"-","-","https://www.amazon.com/gp/customer-reviews/R20PW5ISH4B7R0/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B07TY1MNY9","Color: Purple"
"Reviewed in the United States on December 18, 2020","Vanessa","yes","-","Nice wine rack","A little thinner than I thought.  But still ok",4,"-","-","https://www.amazon.com/gp/customer-reviews/R2SAIOMKYIIJU0/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B07Y22XCLT","Color: Jade"
"Reviewed in the United States on September 17, 2020","Dottie","yes","-","Do not buy","These towels feel like sandpaper. Not a fan",1,"-","-","https://www.amazon.com/gp/customer-reviews/RMDC3CNOW067P/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B07TY1NKV3","Color: Light Grey"
"Reviewed in the United States on September 20, 2020","Darnell Lewis","yes","-","Not a complete set","Only received 3 over sized towels, no wash cloths or hand towels",1,"-","-","https://www.amazon.com/gp/customer-reviews/R284N1EDGAJMEJ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B07GHD4S4H","Color: Navy"
"Reviewed in the United States on May 12, 2021","Brittney","yes","-","Gets the job done","Smooth, comfy, and grabs the water off your body well.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R254JGM4BE00W9/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B07GH951PH","Color: Charcoal"
"Reviewed in the United States on August 12, 2021","Susan Whitley","yes","-","Love them","Love them",5,"-","-","https://www.amazon.com/gp/customer-reviews/R1GY8XNFK4I3EV/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B07Y22QK1S","Color: Black"
"Reviewed in the United States on June 9, 2021","William amlotte","yes","-","Great product towels are very soft","Very soft great value",5,"-","-","https://www.amazon.com/gp/customer-reviews/R27Z8BEB2HVPMG/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B07GH7Y4W1","Color: Teal"
"Reviewed in the United States on January 27, 2021","Cynthia","yes","-","Great towels","Obsorbed great",5,"-","-","https://www.amazon.com/gp/customer-reviews/R1WFUOFWB6C531/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B082QYXYJD","Color: Turquoise Blue"
"Reviewed in the United States on October 8, 2020","Nydia G","yes","-","Low quality","Low quality towel set very thick.",1,"-","-","https://www.amazon.com/gp/customer-reviews/RGR4AGX3L5L0D/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B07TSPQ5B8","Color: Coral Orange"
"Reviewed in the United States on March 31, 2021","Sandie","yes","-","such good quality","was surprised. At quality!  Large towels, hand towels and face cloth and really beautiful colors",5,"-","-","https://www.amazon.com/gp/customer-reviews/R35BDGCTXAFLKI/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B07TSPQ5B8","Color: Coral Orange"
"Reviewed in the United States on March 8, 2021","jeff","yes","-","towel","nice towels  nice rich color",4,"-","-","https://www.amazon.com/gp/customer-reviews/R24CH1OTXVWITH/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B082QWGCPH","Color: Peach"
"Reviewed in the United States on March 22, 2021","Mama J","yes","-","5 Stars!","Softness is a Plus!",5,"-","-","https://www.amazon.com/gp/customer-reviews/R1NJORPP5M0A1T/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B07TY1NKV3","Color: Light Grey"
"Reviewed in the United States on May 11, 2020","Frances Lee Steward","yes","-","Good purchase","Perfect family towels",5,"-","-","https://www.amazon.com/gp/customer-reviews/R1MTGD3YDCYAEC/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B07Y22XCLT","Color: Jade"
